t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
3100785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3100825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3100865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3100905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3100945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3100985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3101985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3102985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3103985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3104985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3105985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3106985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3107985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3108985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3109305,3.846,0.000,49.2,12,3.846,0.000,49.2,12
3109345,3.846,0.000,55.4,36,3.846,0.000,55.4,36
3109385,3.846,0.000,61.5,60,3.846,0.000,61.5,60
3109425,3.846,0.002,67.7,67,3.846,0.002,67.7,67
3109465,3.846,2.741,37.7,37,3.846,1.482,54.3,54
3109505,3.846,3.426,30.0,30,3.846,2.556,43.9,43
3109545,3.846,3.708,27.0,27,3.846,3.219,37.1,37
3109585,3.846,3.761,26.6,26,3.846,3.801,30.4,30
3109625,3.846,3.927,24.5,24,3.846,4.127,26.2,26
3109665,3.846,3.966,23.7,23,3.846,4.203,24.8,24
3109705,3.846,4.244,19.8,19,3.846,4.033,26.4,26
3109745,3.846,4.023,22.3,22,3.846,3.686,30.7,30
3109785,3.846,3.842,24.5,24,3.846,3.577,32.3,32
3109825,3.846,3.789,25.1,25,3.846,3.626,32.2,32
3109865,3.846,4.129,20.8,20,3.846,3.658,32.1,32
3109905,3.846,4.103,20.8,20,3.846,3.740,31.2,31
3109945,3.846,3.867,23.5,23,3.846,3.791,30.8,30
3109985,3.846,3.963,22.0,22,3.846,3.616,33.2,33
3110025,3.846,3.922,22.5,22,3.846,3.568,34.1,34
3110065,3.846,4.013,21.2,21,3.846,3.618,33.8,33
3110105,3.846,4.123,19.3,19,3.846,3.910,30.4,30
3110145,3.846,4.060,19.6,19,3.846,3.780,32.1,32
3110185,3.846,4.146,18.2,18,3.846,3.698,33.1,33
3110225,3.846,3.891,21.2,21,3.846,3.749,32.8,32
3110265,3.846,3.876,21.2,21,3.846,3.547,35.6,35
3110305,3.846,3.990,19.6,19,3.846,3.699,34.0,33
3110345,3.846,4.216,16.4,16,3.846,3.795,32.9,32
3110385,3.846,4.210,15.9,15,3.846,3.870,32.1,32
3110425,3.846,4.010,18.0,18,3.846,3.678,34.5,34
3110465,3.846,3.877,19.5,19,3.846,3.734,34.1,34
3110505,3.846,3.922,18.8,18,3.846,3.662,35.3,35
3110545,3.846,4.095,16.4,16,3.846,3.760,34.2,34
3110585,3.846,4.143,15.4,15,3.846,3.786,33.9,33
3110625,3.846,4.126,15.2,15,3.846,3.920,32.2,32
3110665,3.846,3.960,16.9,16,3.846,3.693,35.2,35
3110705,3.846,3.976,16.5,16,3.846,3.684,35.4,35
3110745,3.846,4.017,15.8,15,3.846,3.925,32.6,32
3110785,3.846,4.119,14.2,14,3.846,4.022,31.3,31
3110825,3.846,4.007,15.2,15,3.846,3.792,34.1,34
3110865,3.846,3.929,15.9,15,3.846,3.699,35.3,35
3110905,3.846,3.806,17.4,17,3.846,3.753,34.9,34
3110945,3.846,3.933,15.8,15,3.846,3.659,36.3,36
3110985,3.846,3.919,15.9,15,3.846,3.764,35.2,35
3111025,3.846,4.039,14.1,14,3.846,3.797,34.8,34
3111065,3.846,4.035,13.8,13,3.846,3.966,32.7,32
3111105,3.846,4.152,12.0,11,3.846,3.929,33.0,32
3111145,3.846,4.122,12.0,11,3.846,3.881,33.5,33
3111185,3.846,3.956,13.8,13,3.846,3.814,34.2,34
3111225,3.846,3.896,14.3,14,3.846,3.927,32.8,32
3111265,3.846,4.119,11.2,11,3.846,3.900,33.1,33
3111305,3.846,4.139,10.6,10,3.846,3.880,33.3,33
3111345,3.846,4.033,11.7,11,3.846,3.825,33.9,33
3111385,3.846,3.964,12.2,12,3.846,3.960,32.1,32
3111425,3.846,4.005,11.4,11,3.846,4.035,31.0,31
3111465,3.846,4.254,8.0,7,3.846,4.092,30.0,30
3111505,3.846,4.123,9.1,9,3.846,3.921,31.9,31
3111545,3.846,3.831,12.5,12,3.846,3.827,32.9,32
3111585,3.846,3.965,10.8,10,3.846,3.859,32.5,32
3111625,3.846,3.901,11.5,11,3.846,3.852,32.7,32
3111665,3.846,3.999,10.1,10,3.846,3.869,32.5,32
3111705,3.846,4.051,9.1,9,3.846,3.916,31.8,31
3111745,3.846,4.081,8.3,8,3.846,3.954,31.1,31
3111785,3.846,4.110,7.6,7,3.846,4.086,29.3,29
3111825,3.846,3.969,9.1,9,3.846,3.883,31.6,31
3111865,3.846,3.962,8.9,8,3.846,3.889,31.4,31
3111905,3.846,3.903,9.5,9,3.846,3.867,31.6,31
3111945,3.846,3.980,8.4,8,3.846,3.962,30.4,30
3111985,3.846,3.902,9.2,9,3.846,3.745,33.1,33
3112025,3.846,3.840,9.9,9,3.846,3.877,31.5,31
3112065,3.846,3.835,10.0,9,3.846,3.851,31.8,31
3112105,3.846,3.944,8.5,8,3.846,3.919,31.0,30
3112145,3.846,3.924,8.7,8,3.846,3.854,31.6,31
3112185,3.846,3.835,9.7,9,3.846,3.982,30.0,29
3112225,3.846,3.725,11.1,11,3.846,3.753,32.9,32
3112265,3.846,3.746,11.0,10,3.846,3.688,33.8,33
3112305,3.846,3.790,10.6,10,3.846,3.631,34.7,34
3112345,3.846,3.731,11.5,11,3.846,3.881,31.8,31
3112385,3.846,3.761,11.2,11,3.846,3.704,34.2,34
3112425,3.846,3.784,11.1,11,3.846,3.710,34.2,34
3112465,3.846,3.744,11.7,11,3.846,3.848,32.6,32
3112505,3.846,3.681,12.8,12,3.846,3.708,34.5,34
3112545,3.846,3.697,12.8,12,3.846,3.784,33.6,33
3112585,3.846,3.808,11.6,11,3.846,3.779,33.7,33
3112625,3.846,3.685,13.3,13,3.846,3.845,33.0,33
3112665,3.846,3.651,13.9,13,3.846,3.720,34.7,34
3112705,3.846,3.806,12.2,12,3.846,3.715,34.9,34
3112745,3.846,3.851,11.8,11,3.846,3.815,33.8,33
3112785,3.846,3.746,13.2,13,3.846,3.858,33.3,33
3112825,3.846,3.714,13.7,13,3.846,3.849,33.5,33
3112865,3.846,3.902,11.4,11,3.846,3.778,34.4,34
3112905,3.846,3.768,13.2,13,3.846,3.847,33.5,33
3112945,3.846,3.770,13.2,13,3.846,3.780,34.5,34
3112985,3.846,3.669,14.6,14,3.846,3.811,34.2,34
3113045,3.846,3.761,13.7,13,3.846,3.818,34.2,34
3113085,3.846,3.946,11.5,11,3.846,3.771,34.9,34
3113125,3.846,3.690,14.7,14,3.846,3.785,34.8,34
3113165,3.846,3.803,13.3,13,3.846,3.757,35.3,35
3113205,3.846,3.850,12.8,12,3.846,3.871,33.9,33
3113245,3.846,3.798,13.6,13,3.846,3.825,34.5,34
3113285,3.846,3.804,13.4,13,3.846,3.818,34.6,34
3113325,3.846,3.925,12.0,11,3.846,3.897,33.6,33
3113365,3.846,3.801,13.6,13,3.846,3.941,33.0,33
3113405,3.846,3.704,15.0,14,3.846,3.776,35.1,35
3113445,3.846,3.806,13.8,13,3.846,3.797,34.8,34
3113485,3.846,4.006,11.2,11,3.846,4.037,31.8,31
3113525,3.846,3.947,11.8,11,3.846,4.062,31.3,31
3113565,3.846,3.837,13.1,13,3.846,3.823,34.1,34
3113605,3.846,3.749,14.3,14,3.846,3.856,33.6,33
3113645,3.846,3.824,13.4,13,3.846,3.889,33.3,33
3113685,3.846,3.847,13.2,13,3.846,3.870,33.4,33
3113725,3.846,3.879,12.8,12,3.846,3.807,34.1,34
3113765,3.846,3.779,14.1,14,3.846,3.965,32.1,32
3113805,3.846,3.752,14.5,14,3.846,3.752,34.8,34
3113845,3.846,3.694,15.5,15,3.846,3.693,35.6,35
3113885,3.846,3.650,16.3,16,3.846,3.867,33.6,33
3113925,3.846,3.759,15.1,15,3.846,3.985,32.2,32
3113965,3.846,3.800,14.7,14,3.846,3.829,34.1,34
3114005,3.846,3.813,14.7,14,3.846,3.826,34.0,33
3114045,3.846,3.668,16.6,16,3.846,3.895,33.2,33
3114085,3.846,3.646,17.2,17,3.846,3.769,34.9,34
3114125,3.846,3.737,16.3,16,3.846,3.676,36.3,36
3114165,3.846,3.670,17.4,17,3.846,3.732,35.7,35
3114205,3.846,3.674,17.6,17,3.846,3.855,34.3,34
3114245,3.846,3.763,16.7,16,3.846,3.743,35.8,35
3114285,3.846,3.792,16.6,16,3.846,3.722,36.2,36
3114325,3.846,3.734,17.5,17,3.846,3.780,35.6,35
3114365,3.846,3.772,17.0,17,3.846,3.908,34.1,34
3114405,3.846,3.914,15.3,15,3.846,3.875,34.5,34
3114445,3.846,3.856,16.0,16,3.846,3.831,34.9,34
3114485,3.846,3.761,17.4,17,3.846,3.885,34.2,34
3114525,3.846,3.649,18.9,18,3.846,3.848,34.7,34
3114565,3.846,3.898,15.9,15,3.846,3.834,34.9,34
3114605,3.846,3.824,16.9,16,3.846,3.785,35.6,35
3114645,3.846,3.764,17.6,17,3.846,3.892,34.2,34
3114685,3.846,3.781,17.5,17,3.846,3.898,34.1,34
3114725,3.846,4.011,14.7,14,3.846,3.941,33.5,33
3114765,3.846,3.764,17.7,17,3.846,3.843,34.6,34
3114805,3.846,3.893,15.9,15,3.846,3.852,34.4,34
3114845,3.846,3.855,16.5,16,3.846,3.794,35.1,35
3114885,3.846,3.759,17.8,17,3.846,3.906,33.8,33
3114925,0.000,3.739,0.0,0,0.000,3.729,0.0,0
3114965,0.000,3.808,0.0,0,0.000,3.597,0.0,0
3115005,0.000,3.556,0.0,0,0.000,3.626,0.0,0
3115045,0.000,3.453,0.0,0,0.000,3.375,0.0,0
3115085,0.000,3.376,0.0,0,0.000,3.220,0.0,0
3115125,0.000,3.207,0.0,0,0.000,3.150,0.0,0
3115165,0.000,3.050,0.0,0,0.000,2.934,0.0,0
3115205,0.000,2.698,0.0,0,0.000,2.754,0.0,0
3115245,0.000,2.618,0.0,0,0.000,2.521,0.0,0
3115285,0.000,2.437,0.0,0,0.000,2.349,0.0,0
3115325,0.000,2.311,0.0,0,0.000,2.304,0.0,0
3115365,0.000,2.192,0.0,0,0.000,2.118,0.0,0
3115405,0.000,1.974,0.0,0,0.000,1.892,0.0,0
3115445,0.000,1.801,0.0,0,0.000,1.763,0.0,0
3115485,0.000,1.627,0.0,0,0.000,1.763,0.0,0
3115525,0.000,1.627,0.0,0,0.000,1.570,0.0,0
3115565,0.000,1.400,0.0,0,0.000,1.570,0.0,0
3115605,0.000,1.400,0.0,0,0.000,1.319,0.0,0
3115645,0.000,1.400,0.0,0,0.000,1.319,0.0,0
3115685,0.000,1.135,0.0,0,0.000,1.319,0.0,0
3115725,0.000,1.135,0.0,0,0.000,1.319,0.0,0
3115765,0.000,1.135,0.0,0,0.000,1.017,0.0,0
3115805,0.000,1.135,0.0,0,0.000,1.017,0.0,0
3115845,0.000,0.000,0.0,0,0.000,1.017,0.0,0
3115885,0.000,0.000,0.0,0,0.000,1.017,0.0,0
3115925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3115965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3116965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3117965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3118005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3118045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3118085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3118125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3118165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
3118205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
